Date,Open,High,Low,Close,Adj Close,Volume,Price,PE_Ratio,EPS_Growth,ROE,Dividend_Yield,PEG_Ratio,Debt_Equity,PS_Ratio,Current_Ratio,Insider_Ownership
2021-04-23 09:30:00,228.6100006103516,231.82000732421875,227.7100067138672,230.0,221.6963653564453,5345200,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-04-26 09:30:00,230.7700042724609,232.9499969482422,229.5200042724609,230.33999633789065,222.02415466308597,5650000,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-04-27 09:30:00,231.02999877929688,231.16000366210935,228.9900054931641,229.91000366210935,221.60968017578125,6642100,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-04-28 09:30:00,230.9499969482422,236.2700042724609,230.6699981689453,233.4499969482422,225.02183532714844,10111400,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-04-29 09:30:00,235.22999572753903,237.5,233.1499938964844,236.8600006103516,228.30874633789065,7411400,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-04-30 09:30:00,235.32000732421875,235.92999267578125,232.2899932861328,233.55999755859372,225.1278839111328,10260200,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-05-03 09:30:00,234.0500030517578,235.7400054931641,231.38999938964844,232.6100006103516,224.2121734619141,8174400,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-05-04 09:30:00,231.6000061035156,232.38999938964844,230.22999572753903,232.02999877929688,223.65313720703125,5884500,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-05-05 09:30:00,233.8500061035156,233.8500061035156,228.66000366210935,229.2100067138672,220.9349365234375,6523200,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-05-06 09:30:00,229.6300048828125,231.5800018310547,228.66000366210935,231.32000732421875,222.96876525878903,6124100,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-05-07 09:30:00,232.33999633789065,233.22000122070312,230.7100067138672,232.1199951171875,223.73985290527344,4528700,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-05-10 09:30:00,231.6000061035156,232.0,225.16000366210935,225.97000122070312,217.8118896484375,9627400,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-05-11 09:30:00,223.7400054931641,226.4199981689453,222.0399932861328,225.47999572753903,217.339599609375,7633300,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-05-12 09:30:00,223.6300048828125,225.0,220.30999755859372,220.6300048828125,212.6646881103516,7721300,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-05-13 09:30:00,221.50999450683597,224.8999938964844,220.88999938964844,223.7400054931641,215.97569274902344,6650100,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-05-14 09:30:00,225.82000732421875,227.50999450683597,224.9199981689453,226.94000244140625,219.06460571289065,4777200,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-05-17 09:30:00,226.17999267578125,227.16000366210935,225.32000732421875,226.44000244140625,218.58197021484372,5534200,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-05-18 09:30:00,228.38999938964844,229.17999267578125,225.42999267578125,225.57000732421875,217.74215698242188,6900000,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-05-19 09:30:00,222.75999450683597,224.8500061035156,221.7899932861328,224.58999633789065,216.79620361328125,9311900,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-05-20 09:30:00,225.44000244140625,227.6000061035156,225.2400054931641,226.44000244140625,218.58197021484372,7478600,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-05-21 09:30:00,226.8800048828125,229.30999755859372,226.5500030517578,226.7700042724609,218.9005126953125,5603900,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-05-24 09:30:00,227.9499969482422,230.1100006103516,227.6300048828125,229.32000732421875,221.36204528808597,4040100,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-05-25 09:30:00,229.8999938964844,230.19000244140625,228.4199981689453,229.0200042724609,221.0724334716797,4689100,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-05-26 09:30:00,228.0500030517578,229.3500061035156,226.3800048828125,227.07000732421875,219.19012451171875,4295600,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-05-27 09:30:00,227.75999450683597,228.4199981689453,226.3699951171875,226.8600006103516,218.9873962402344,5969600,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-05-28 09:30:00,227.58999633789065,229.42999267578125,227.1499938964844,227.3000030517578,219.412109375,5779700,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-06-01 09:30:00,229.44000244140625,230.0800018310547,226.27999877929688,226.6300048828125,218.76535034179688,5091500,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-06-02 09:30:00,229.22000122070312,233.1100006103516,228.77999877929688,229.66000366210935,221.69027709960935,9081100,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-06-03 09:30:00,229.0,230.38999938964844,227.7700042724609,228.1100006103516,220.19403076171875,6382400,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-06-04 09:30:00,229.3500061035156,230.6999969482422,228.72999572753903,230.13999938964844,222.153564453125,5085700,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-06-07 09:30:00,232.8500061035156,234.67999267578125,230.0800018310547,231.32000732421875,223.2926483154297,5421300,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-06-08 09:30:00,232.1499938964844,232.8500061035156,230.16000366210935,232.0500030517578,223.99729919433597,4170600,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-06-09 09:30:00,232.5,234.8500061035156,232.1199951171875,232.30999755859372,224.2482452392578,4659000,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-06-10 09:30:00,233.1000061035156,234.25999450683597,232.1300048828125,233.9499969482422,225.83135986328125,4452500,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-06-11 09:30:00,234.38999938964844,235.44000244140625,233.7100067138672,234.9600067138672,226.80630493164065,5378300,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-06-14 09:30:00,234.6999969482422,235.22000122070312,231.57000732421875,234.0800018310547,225.95684814453125,5805800,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-06-15 09:30:00,234.44000244140625,234.8000030517578,232.6199951171875,232.97999572753903,224.89501953125,7093800,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-06-16 09:30:00,233.6199951171875,234.17999267578125,228.0,229.6000061035156,221.63232421875,8905400,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-06-17 09:30:00,229.2100067138672,233.33999633789065,229.2100067138672,232.1499938964844,224.0938415527344,6876700,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-06-18 09:30:00,230.4499969482422,232.17999267578125,229.22000122070312,230.41000366210935,222.4141998291016,8840000,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-06-21 09:30:00,231.4499969482422,235.00999450683597,230.3999938964844,234.32000732421875,226.1885223388672,7298400,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-06-22 09:30:00,234.3000030517578,236.08999633789065,233.2400054931641,235.92999267578125,227.7426300048828,8858400,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-06-23 09:30:00,235.4499969482422,235.9199981689453,233.94000244140625,234.67999267578125,226.53602600097656,6814700,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-06-24 09:30:00,237.0,238.25,235.41000366210935,236.2400054931641,228.0418701171875,4611500,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-06-25 09:30:00,236.3999938964844,238.47999572753903,236.32000732421875,237.32000732421875,229.08441162109372,7825200,308.1650085449219,,,75.87,,,100.41,,1.08,
2021-06-28 09:30:00,238.0,238.3699951171875,231.8600006103516,234.08999633789065,225.9664764404297,9301700,308.1650085449219,,,75.87,,,100.41,,1.08,
