Date,Open,High,Low,Close,Adj Close,Volume,Price,PE_Ratio,EPS_Growth,ROE,Dividend_Yield,PEG_Ratio,Debt_Equity,PS_Ratio,Current_Ratio,Insider_Ownership
2021-04-23 09:30:00,257.8800048828125,261.510009765625,257.2699890136719,261.1499938964844,250.58897399902344,21462600,420.6950073242188,30.84,15.59,29.65,0.77,1.98,12.56,11.1,1.35,
2021-04-26 09:30:00,261.6600036621094,262.44000244140625,260.1700134277344,261.54998779296875,250.9728240966797,19763300,420.6950073242188,30.84,15.59,29.65,0.77,1.98,12.56,11.1,1.35,
2021-04-27 09:30:00,261.5799865722656,263.19000244140625,260.1199951171875,261.9700012207031,251.37583923339844,31014200,420.6950073242188,30.84,15.59,29.65,0.77,1.98,12.56,11.1,1.35,
2021-04-28 09:30:00,256.0799865722656,256.5400085449219,252.9499969482422,254.55999755859372,244.26551818847656,46903100,420.6950073242188,30.84,15.59,29.65,0.77,1.98,12.56,11.1,1.35,
2021-04-29 09:30:00,255.4600067138672,256.1000061035156,249.0,252.50999450683597,242.29840087890625,40589000,420.6950073242188,30.84,15.59,29.65,0.77,1.98,12.56,11.1,1.35,
2021-04-30 09:30:00,249.7400054931641,253.0800018310547,249.6000061035156,252.17999267578125,241.9817352294922,30945100,420.6950073242188,30.84,15.59,29.65,0.77,1.98,12.56,11.1,1.35,
2021-05-03 09:30:00,253.3999938964844,254.3500061035156,251.1199951171875,251.8600006103516,241.67466735839844,19626600,420.6950073242188,30.84,15.59,29.65,0.77,1.98,12.56,11.1,1.35,
2021-05-04 09:30:00,250.97000122070312,251.2100067138672,245.75999450683597,247.7899932861328,237.7693023681641,32756100,420.6950073242188,30.84,15.59,29.65,0.77,1.98,12.56,11.1,1.35,
2021-05-05 09:30:00,249.05999755859372,249.5,245.82000732421875,246.47000122070312,236.50267028808597,21901300,420.6950073242188,30.84,15.59,29.65,0.77,1.98,12.56,11.1,1.35,
2021-05-06 09:30:00,246.4499969482422,249.8600006103516,244.69000244140625,249.72999572753903,239.6307830810547,26491100,420.6950073242188,30.84,15.59,29.65,0.77,1.98,12.56,11.1,1.35,
2021-05-07 09:30:00,252.1499938964844,254.3000030517578,251.1699981689453,252.4600067138672,242.25042724609372,27032900,420.6950073242188,30.84,15.59,29.65,0.77,1.98,12.56,11.1,1.35,
2021-05-10 09:30:00,250.8699951171875,251.72999572753903,247.1199951171875,247.17999267578125,237.18389892578125,29299900,420.6950073242188,30.84,15.59,29.65,0.77,1.98,12.56,11.1,1.35,
2021-05-11 09:30:00,244.5500030517578,246.6000061035156,242.57000732421875,246.22999572753903,236.27235412597656,33641600,420.6950073242188,30.84,15.59,29.65,0.77,1.98,12.56,11.1,1.35,
2021-05-12 09:30:00,242.1699981689453,244.3800048828125,238.07000732421875,239.0,229.3347625732422,36684400,420.6950073242188,30.84,15.59,29.65,0.77,1.98,12.56,11.1,1.35,
2021-05-13 09:30:00,241.8000030517578,245.6000061035156,241.4199981689453,243.02999877929688,233.20176696777344,29624300,420.6950073242188,30.84,15.59,29.65,0.77,1.98,12.56,11.1,1.35,
2021-05-14 09:30:00,245.5800018310547,249.17999267578125,245.4900054931641,248.1499938964844,238.1147003173828,23901100,420.6950073242188,30.84,15.59,29.65,0.77,1.98,12.56,11.1,1.35,
2021-05-17 09:30:00,246.5500030517578,246.58999633789065,243.5200042724609,245.17999267578125,235.26483154296875,24970200,420.6950073242188,30.84,15.59,29.65,0.77,1.98,12.56,11.1,1.35,
2021-05-18 09:30:00,246.2700042724609,246.41000366210935,242.8999938964844,243.0800018310547,233.24969482421875,20168000,420.6950073242188,30.84,15.59,29.65,0.77,1.98,12.56,11.1,1.35,
2021-05-19 09:30:00,239.30999755859372,243.22999572753903,238.6000061035156,243.1199951171875,233.82684326171875,25739800,420.6950073242188,30.84,15.59,29.65,0.77,1.98,12.56,11.1,1.35,
2021-05-20 09:30:00,243.9600067138672,247.9499969482422,243.8600006103516,246.47999572753903,237.05838012695312,21800700,420.6950073242188,30.84,15.59,29.65,0.77,1.98,12.56,11.1,1.35,
