Date,Open,High,Low,Close,Adj Close,Volume,Price,PE_Ratio,EPS_Growth,ROE,Dividend_Yield,PEG_Ratio,Debt_Equity,PS_Ratio,Current_Ratio,Insider_Ownership
2022-11-17 09:30:00,110.41000366210938,112.33000183105467,109.8000030517578,111.4499969482422,110.58221435546876,35093800,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2022-11-18 09:30:00,113.8000030517578,114.31999969482422,110.62000274658205,112.0500030517578,111.17755126953124,33357700,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2022-11-21 09:30:00,111.5199966430664,112.37000274658205,109.19000244140624,109.86000061035156,109.00457763671876,24351100,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2022-11-22 09:30:00,109.86000061035156,111.62000274658205,108.31999969482422,111.44000244140624,110.5722885131836,29029000,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2022-11-23 09:30:00,111.72000122070312,112.66999816894533,110.7300033569336,112.23999786376952,111.36605072021484,21343100,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2022-11-25 09:30:00,111.3000030517578,112.7300033569336,111.0199966430664,111.41000366210938,110.54253387451172,12007600,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2022-11-28 09:30:00,110.77999877929688,112.04000091552734,108.37999725341795,108.77999877929688,107.93299102783205,23309400,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2022-11-29 09:30:00,109.54000091552734,110.94000244140624,108.54000091552734,109.45999908447266,108.60769653320312,23899200,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2022-11-30 09:30:00,109.51000213623048,118.16000366210938,109.37999725341795,118.0999984741211,117.180419921875,43348600,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2022-12-01 09:30:00,119.1999969482422,121.1999969482422,118.4000015258789,120.44000244140624,119.50221252441406,36551400,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2022-12-02 09:30:00,117.83000183105467,124.04000091552734,117.61000061035156,123.48999786376952,122.5284652709961,39950500,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2022-12-05 09:30:00,121.75,124.66999816894533,121.3499984741211,122.43000030517578,121.47671508789062,35474900,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2022-12-06 09:30:00,119.91000366210938,120.5500030517578,113.73999786376952,114.12000274658205,113.23141479492188,43689200,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2022-12-07 09:30:00,113.76000213623048,115.87999725341795,112.87999725341795,113.93000030517578,113.04291534423828,29461100,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2022-12-08 09:30:00,116.38999938964844,117.33999633789062,114.58999633789062,115.33000183105467,114.43199920654295,30619400,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2022-12-09 09:30:00,115.3000030517578,117.54000091552734,113.87000274658205,115.9000015258789,114.99757385253906,26033400,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2022-12-12 09:30:00,115.18000030517578,115.72000122070312,113.13999938964844,114.70999908447266,113.81682586669922,24747100,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2022-12-13 09:30:00,122.12999725341795,123.3000030517578,118.63999938964844,120.1500015258789,119.2144775390625,44701100,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2022-12-14 09:30:00,119.38999938964844,124.13999938964844,119.38999938964844,121.58999633789062,120.64323425292967,36922000,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2022-12-15 09:30:00,118.33000183105467,118.62999725341795,114.01000213623048,116.1500015258789,115.24561309814452,34531000,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2022-12-16 09:30:00,120.2300033569336,123.30999755859376,118.81999969482422,119.43000030517578,118.50007629394533,67064000,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2022-12-19 09:30:00,116.83000183105467,117.8000030517578,114.33000183105467,114.4800033569336,113.58860778808594,29769900,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2022-12-20 09:30:00,113.26000213623048,117.33000183105467,112.45999908447266,117.08999633789062,116.17829132080078,28742500,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2022-12-21 09:30:00,116.6999969482422,120.33999633789062,115.62000274658205,119.76000213623048,118.82750701904295,20392800,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2022-12-22 09:30:00,117.1999969482422,118.62000274658205,114.37999725341795,117.12000274658205,116.20806121826172,23618100,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2022-12-23 09:30:00,116.02999877929688,118.18000030517578,115.54000091552734,118.04000091552734,117.12090301513672,17796600,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2022-12-27 09:30:00,117.93000030517578,118.5999984741211,116.0500030517578,116.87999725341795,115.96994018554688,21392300,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2022-12-28 09:30:00,116.25,118.1500015258789,115.51000213623048,115.62000274658205,114.7197494506836,19612500,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2022-12-29 09:30:00,116.4000015258789,121.02999877929688,115.7699966430664,120.26000213623048,119.32361602783205,22366200,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2022-12-30 09:30:00,118.16000366210938,120.41999816894533,117.73999786376952,120.33999633789062,119.40298461914062,19583800,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2023-01-03 09:30:00,122.81999969482422,126.37000274658205,122.27999877929688,124.73999786376952,123.76872253417967,35528500,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2023-01-04 09:30:00,127.37999725341795,129.0500030517578,125.8499984741211,127.37000274658205,126.37825775146484,32397100,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2023-01-05 09:30:00,126.12999725341795,128.52000427246094,124.54000091552734,126.94000244140624,125.95160675048828,25447100,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2023-01-06 09:30:00,128.97000122070312,130.3300018310547,126.04000091552734,130.02000427246094,129.00762939453125,27584500,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2023-01-09 09:30:00,131.16000366210938,132.9499969482422,129.27999877929688,129.47000122070312,128.46189880371094,26649100,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2023-01-10 09:30:00,127.2699966430664,133.44000244140625,127.1500015258789,132.99000549316406,131.95449829101562,28684400,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2023-01-11 09:30:00,130.9600067138672,133.85000610351562,130.33999633789062,132.88999938964844,131.8552703857422,25423000,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2023-01-12 09:30:00,133.44000244140625,137.67999267578125,131.75999450683594,136.7100067138672,135.64553833007812,30757700,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2023-01-13 09:30:00,134.97000122070312,137.38999938964844,134.83999633789062,136.97999572753906,135.91339111328125,22423800,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2023-01-17 09:30:00,136.17999267578125,136.75,134.25,135.36000061035156,134.30604553222656,21147600,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2023-01-18 09:30:00,135.80999755859375,137.25,132.8000030517578,133.02000427246094,131.98423767089844,20215500,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2023-01-19 09:30:00,132.49000549316406,137.4499969482422,132.13999938964844,136.14999389648438,135.08985900878906,28625200,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
